"Sale_ID","Cust_ID","Prod_ID","Qty_Purchased","Date_Purchased"
"SALE8105","CUST4715","PROD1754","4","2024/5/30"
"SALE8105","CUST4841","PROD1767","4","2024/4/24"
"SALE8105","CUST5136","PROD1757","2","2024/7/21"
"SALE8105","CUST4688","PROD1764","5","2024/12/14"
"SALE8105","CUST4746","PROD1746","1","2024/1/25"
"SALE8105","CUST4813","PROD1747","5","2024/7/14"
"SALE8105","CUST5028","PROD1755","5","2024/4/23"
"SALE8105","CUST5083","PROD1768","4","2024/11/14"
"SALE8105","CUST4755","PROD1739","2","2024/7/21"
"SALE8105","CUST5147","PROD1755","3","2024/6/17"
"SALE8105","CUST4889","PROD1763","2","2024/11/25"
"SALE8105","CUST5127","PROD1731","5","2024/12/28"
"SALE8105","CUST4913","PROD1766","3","2024/11/2"
"SALE8105","CUST4824","PROD1764","3","2024/2/14"
"SALE8105","CUST4898","PROD1763","5","2024/8/27"
"SALE8105","CUST4838","PROD1727","4","2024/6/10"
"SALE8105","CUST5155","PROD1730","5","2024/9/23"
"SALE8105","CUST5063","PROD1742","3","2024/3/19"
"SALE8105","CUST4731","PROD1756","3","2024/11/28"
"SALE8105","CUST5104","PROD1740","3","2024/5/14"
"SALE8105","CUST4979","PROD1745","3","2024/1/8"
"SALE8105","CUST4835","PROD1754","1","2024/2/26"
"SALE8105","CUST4973","PROD1749","2","2024/6/2"
"SALE8105","CUST4896","PROD1740","4","2024/1/16"
"SALE8105","CUST4874","PROD1745","3","2024/6/13"
"SALE8105","CUST5073","PROD1733","3","2024/3/12"
"SALE8105","CUST4711","PROD1750","3","2024/8/19"
"SALE8105","CUST5123","PROD1743","3","2024/9/9"
"SALE8105","CUST5086","PROD1739","1","2024/10/9"
"SALE8105","CUST5046","PROD1764","5","2024/1/24"
"SALE8105","CUST4899","PROD1729","3","2024/11/16"
"SALE8105","CUST5060","PROD1766","1","2024/12/15"
"SALE8105","CUST4701","PROD1751","2","2024/5/4"
"SALE8105","CUST5167","PROD1742","2","2024/9/31"
"SALE8105","CUST5013","PROD1749","3","2024/4/19"
"SALE8105","CUST4933","PROD1760","2","2024/7/22"
"SALE8105","CUST5039","PROD1728","2","2024/11/26"
"SALE8105","CUST5039","PROD1737","5","2024/7/19"
"SALE8105","CUST4792","PROD1765","3","2024/1/12"
"SALE8105","CUST4780","PROD1769","5","2024/1/13"
"SALE8105","CUST4735","PROD1764","1","2024/10/17"
"SALE8105","CUST4966","PROD1726","2","2024/1/17"
"SALE8105","CUST5074","PROD1759","4","2024/2/4"
"SALE8105","CUST5132","PROD1735","2","2024/8/17"
"SALE8105","CUST5033","PROD1755","3","2024/4/27"
"SALE8105","CUST4780","PROD1754","2","2024/10/21"
"SALE8105","CUST4742","PROD1742","1","2024/4/28"
"SALE8105","CUST4781","PROD1740","2","2024/4/30"
"SALE8105","CUST4888","PROD1754","2","2024/2/17"
"SALE8105","CUST5122","PROD1769","4","2024/3/8"
"SALE8105","CUST4927","PROD1758","5","2024/10/9"
"SALE8105","CUST4842","PROD1758","1","2024/1/10"
"SALE8105","CUST4693","PROD1744","3","2024/5/7"
"SALE8105","CUST4896","PROD1751","5","2024/1/28"
"SALE8105","CUST5159","PROD1735","3","2024/2/14"
"SALE8105","CUST5115","PROD1743","3","2024/8/29"
"SALE8105","CUST4826","PROD1752","5","2024/12/18"
"SALE8105","CUST5159","PROD1767","5","2024/3/28"
"SALE8105","CUST5116","PROD1766","5","2024/3/3"
"SALE8105","CUST4735","PROD1759","5","2024/10/24"
"SALE8105","CUST4957","PROD1765","5","2024/2/9"
"SALE8105","CUST5145","PROD1767","4","2024/4/1"
"SALE8105","CUST5098","PROD1739","5","2024/7/9"
"SALE8105","CUST5170","PROD1751","1","2024/9/23"
"SALE8105","CUST4935","PROD1745","1","2024/9/25"
"SALE8105","CUST4734","PROD1767","3","2024/7/4"
"SALE8105","CUST5038","PROD1764","1","2024/12/20"
"SALE8105","CUST4734","PROD1761","2","2024/12/31"
"SALE8105","CUST4773","PROD1762","4","2024/7/27"
"SALE8105","CUST4813","PROD1730","1","2024/10/3"
"SALE8105","CUST5134","PROD1740","5","2024/6/26"
"SALE8105","CUST4882","PROD1754","4","2024/1/22"
"SALE8105","CUST4717","PROD1742","1","2024/9/10"
"SALE8105","CUST5144","PROD1760","4","2024/12/13"
"SALE8105","CUST5138","PROD1747","5","2024/12/23"
"SALE8105","CUST5132","PROD1765","5","2024/4/11"
"SALE8105","CUST4945","PROD1727","5","2024/1/24"
"SALE8105","CUST4868","PROD1733","3","2024/7/8"
"SALE8105","CUST5001","PROD1767","3","2024/2/1"
"SALE8105","CUST5044","PROD1751","4","2024/10/11"
"SALE8105","CUST5108","PROD1764","4","2024/11/10"
"SALE8105","CUST5168","PROD1738","5","2024/1/20"
"SALE8105","CUST5047","PROD1746","5","2024/1/16"
"SALE8105","CUST4712","PROD1762","1","2024/6/17"
"SALE8105","CUST5053","PROD1750","1","2024/8/17"
"SALE8105","CUST4896","PROD1738","5","2024/2/4"
"SALE8105","CUST5039","PROD1731","5","2024/2/1"
"SALE8105","CUST5062","PROD1740","3","2024/12/9"
"SALE8105","CUST4876","PROD1751","5","2024/6/19"
"SALE8105","CUST5172","PROD1759","2","2024/7/29"
"SALE8105","CUST4744","PROD1734","5","2024/8/8"
"SALE8105","CUST5168","PROD1733","4","2024/3/7"
"SALE8105","CUST4919","PROD1742","2","2024/10/9"
"SALE8105","CUST5105","PROD1735","2","2024/4/21"
"SALE8105","CUST4717","PROD1760","1","2024/6/20"
"SALE8105","CUST5035","PROD1741","3","2024/8/26"
"SALE8105","CUST5088","PROD1761","1","2024/6/12"
"SALE8105","CUST4776","PROD1733","4","2024/7/1"
"SALE8105","CUST5004","PROD1750","3","2024/3/18"
"SALE8105","CUST4843","PROD1727","1","2024/4/3"
"SALE8105","CUST4760","PROD1725","2","2024/6/22"
"SALE8105","CUST4917","PROD1758","2","2024/3/28"
"SALE8105","CUST4970","PROD1758","4","2024/11/29"
"SALE8105","CUST4697","PROD1753","5","2024/5/9"
"SALE8105","CUST5008","PROD1749","5","2024/11/22"
"SALE8105","CUST4914","PROD1743","5","2024/11/12"
"SALE8105","CUST4860","PROD1745","3","2024/2/6"
"SALE8105","CUST5037","PROD1729","2","2024/9/9"
"SALE8105","CUST4843","PROD1735","1","2024/3/8"
"SALE8105","CUST4773","PROD1765","1","2024/8/3"
"SALE8105","CUST5024","PROD1766","3","2024/11/23"
"SALE8105","CUST4886","PROD1748","2","2024/6/8"
"SALE8105","CUST4720","PROD1767","4","2024/2/24"
"SALE8105","CUST4731","PROD1741","4","2024/5/4"
"SALE8105","CUST4748","PROD1734","5","2024/8/19"
"SALE8105","CUST4747","PROD1751","2","2024/2/14"
"SALE8105","CUST5025","PROD1741","5","2024/12/16"
"SALE8105","CUST5074","PROD1739","2","2024/10/10"
"SALE8105","CUST4780","PROD1753","1","2024/3/16"
"SALE8105","CUST4983","PROD1753","4","2024/2/17"
"SALE8105","CUST4911","PROD1750","3","2024/10/2"
"SALE8105","CUST5029","PROD1726","5","2024/2/17"
"SALE8105","CUST5014","PROD1763","3","2024/7/12"
"SALE8105","CUST4963","PROD1750","3","2024/5/28"
"SALE8105","CUST4939","PROD1753","5","2024/7/25"
"SALE8105","CUST4681","PROD1764","2","2024/5/15"
"SALE8105","CUST4934","PROD1754","2","2024/11/17"
"SALE8105","CUST4808","PROD1757","4","2024/7/3"
"SALE8105","CUST4993","PROD1751","4","2024/5/6"
"SALE8105","CUST5087","PROD1767","3","2024/5/7"
"SALE8105","CUST5125","PROD1738","3","2024/3/23"
"SALE8105","CUST4768","PROD1738","4","2024/10/8"
"SALE8105","CUST4856","PROD1742","1","2024/3/20"
"SALE8105","CUST4851","PROD1766","5","2024/12/20"
"SALE8105","CUST4986","PROD1755","3","2024/1/18"
"SALE8105","CUST4905","PROD1750","5","2024/4/14"
"SALE8105","CUST5078","PROD1739","4","2024/12/5"
"SALE8105","CUST5180","PROD1760","3","2024/1/29"
"SALE8105","CUST5140","PROD1727","3","2024/2/25"
"SALE8105","CUST4748","PROD1752","1","2024/6/16"
"SALE8105","CUST5164","PROD1730","2","2024/12/24"
"SALE8105","CUST5126","PROD1750","3","2024/11/12"
"SALE8105","CUST5127","PROD1759","1","2024/3/21"
"SALE8105","CUST5046","PROD1745","3","2024/8/15"
"SALE8105","CUST5020","PROD1760","2","2024/6/9"
"SALE8105","CUST4908","PROD1742","4","2024/7/12"
"SALE8105","CUST4769","PROD1746","2","2024/1/25"
"SALE8105","CUST4965","PROD1764","5","2024/12/18"
"SALE8105","CUST5122","PROD1737","3","2024/11/27"
"SALE8105","CUST5155","PROD1736","5","2024/9/12"
"SALE8105","CUST4822","PROD1743","4","2024/12/8"
"SALE8105","CUST4797","PROD1768","2","2024/12/26"
"SALE8105","CUST5017","PROD1762","1","2024/2/3"
"SALE8105","CUST4745","PROD1736","1","2024/2/5"
"SALE8105","CUST5002","PROD1750","4","2024/7/21"
"SALE8105","CUST4685","PROD1748","3","2024/11/16"
"SALE8105","CUST4726","PROD1768","3","2024/11/30"
"SALE8105","CUST5150","PROD1765","1","2024/3/31"
"SALE8105","CUST4703","PROD1741","1","2024/3/8"
"SALE8105","CUST5011","PROD1745","2","2024/12/6"
"SALE8105","CUST5178","PROD1751","2","2024/4/21"
"SALE8105","CUST5063","PROD1734","1","2024/5/16"
"SALE8105","CUST4972","PROD1728","5","2024/9/5"
"SALE8105","CUST5041","PROD1738","3","2024/6/21"
"SALE8105","CUST4996","PROD1754","1","2024/1/9"
"SALE8105","CUST4833","PROD1752","2","2024/3/28"
"SALE8105","CUST5108","PROD1750","1","2024/4/14"
"SALE8105","CUST4899","PROD1755","3","2024/3/18"
"SALE8105","CUST4857","PROD1733","2","2024/4/18"
"SALE8105","CUST4837","PROD1760","2","2024/8/16"
"SALE8105","CUST4730","PROD1763","1","2024/4/14"
"SALE8105","CUST4762","PROD1725","5","2024/11/14"
"SALE8105","CUST4960","PROD1757","1","2024/1/21"
"SALE8105","CUST5008","PROD1768","4","2024/10/30"
"SALE8105","CUST5128","PROD1740","3","2024/5/22"
"SALE8105","CUST5102","PROD1731","4","2024/10/28"
"SALE8105","CUST4732","PROD1769","2","2024/7/17"
"SALE8105","CUST5126","PROD1762","2","2024/3/11"
"SALE8105","CUST4738","PROD1729","2","2024/11/16"
"SALE8105","CUST5143","PROD1767","1","2024/1/25"
"SALE8105","CUST5167","PROD1764","2","2024/3/19"
"SALE8105","CUST5078","PROD1731","5","2024/2/26"
"SALE8105","CUST5074","PROD1738","3","2024/2/14"
"SALE8105","CUST5028","PROD1737","5","2024/1/8"
"SALE8105","CUST5168","PROD1725","5","2024/4/16"
"SALE8105","CUST4937","PROD1750","4","2024/5/16"
"SALE8105","CUST5137","PROD1762","1","2024/8/21"
"SALE8105","CUST4920","PROD1755","3","2024/2/16"
"SALE8105","CUST5105","PROD1747","1","2024/8/7"
"SALE8105","CUST4699","PROD1744","4","2024/1/30"
"SALE8105","CUST4711","PROD1743","5","2024/9/19"
"SALE8105","CUST4809","PROD1730","4","2024/10/16"
"SALE8105","CUST4867","PROD1732","3","2024/9/9"
"SALE8105","CUST4933","PROD1754","1","2024/10/28"
"SALE8105","CUST4962","PROD1729","4","2024/4/6"
"SALE8105","CUST4987","PROD1739","1","2024/9/1"
"SALE8105","CUST4857","PROD1727","1","2024/10/23"
"SALE8105","CUST4988","PROD1730","3","2024/9/27"
"SALE8105","CUST4727","PROD1739","3","2024/3/4"
"SALE8105","CUST5137","PROD1750","5","2024/8/8"
"SALE8105","CUST5170","PROD1733","1","2024/3/5"
"SALE8105","CUST4685","PROD1756","5","2024/2/26"
"SALE8105","CUST4967","PROD1761","5","2024/8/21"
"SALE8105","CUST4758","PROD1751","2","2024/4/28"
"SALE8105","CUST5022","PROD1741","1","2024/3/11"
"SALE8105","CUST5019","PROD1759","2","2024/6/20"
"SALE8105","CUST5085","PROD1745","4","2024/9/22"
"SALE8105","CUST5073","PROD1769","2","2024/2/24"
"SALE8105","CUST4776","PROD1760","1","2024/9/5"
"SALE8105","CUST4913","PROD1735","3","2024/4/19"
"SALE8105","CUST5136","PROD1738","3","2024/4/29"
"SALE8105","CUST5153","PROD1729","1","2024/4/9"
"SALE8105","CUST4762","PROD1742","1","2024/6/15"
"SALE8105","CUST4732","PROD1761","2","2024/7/17"
"SALE8105","CUST5179","PROD1759","4","2024/9/13"
"SALE8105","CUST4876","PROD1759","4","2024/6/28"
"SALE8105","CUST4841","PROD1759","3","2024/6/27"
"SALE8105","CUST4784","PROD1725","3","2024/12/1"
"SALE8105","CUST4734","PROD1738","3","2024/3/25"
"SALE8105","CUST4782","PROD1732","2","2024/12/3"
"SALE8105","CUST4906","PROD1737","2","2024/8/15"
"SALE8105","CUST4733","PROD1743","5","2024/5/17"
"SALE8105","CUST5151","PROD1727","2","2024/2/5"
"SALE8105","CUST4811","PROD1737","1","2024/2/10"
"SALE8105","CUST4908","PROD1766","3","2024/10/17"
"SALE8105","CUST4720","PROD1738","3","2024/1/24"
"SALE8105","CUST5137","PROD1765","5","2024/1/6"
"SALE8105","CUST4952","PROD1744","4","2024/6/5"
"SALE8105","CUST4999","PROD1756","4","2024/1/12"
"SALE8105","CUST4734","PROD1730","1","2024/6/6"
"SALE8105","CUST5008","PROD1728","1","2024/3/7"
"SALE8105","CUST4756","PROD1734","2","2024/2/11"
"SALE8105","CUST5037","PROD1742","4","2024/5/4"
"SALE8105","CUST5089","PROD1729","3","2024/4/18"
"SALE8105","CUST5110","PROD1738","3","2024/5/14"
"SALE8105","CUST5011","PROD1748","2","2024/6/3"
"SALE8105","CUST4760","PROD1744","1","2024/8/19"
"SALE8105","CUST5134","PROD1769","5","2024/3/18"
"SALE8105","CUST5057","PROD1754","4","2024/1/28"
"SALE8105","CUST4851","PROD1742","2","2024/3/29"
"SALE8105","CUST5036","PROD1746","3","2024/4/11"
"SALE8105","CUST5095","PROD1725","1","2024/7/16"
"SALE8105","CUST5098","PROD1744","5","2024/9/21"
"SALE8105","CUST5052","PROD1745","3","2024/1/3"
"SALE8105","CUST4853","PROD1761","3","2024/3/4"
"SALE8105","CUST4721","PROD1735","2","2024/6/12"
"SALE8105","CUST4785","PROD1731","5","2024/4/12"
"SALE8105","CUST4949","PROD1769","2","2024/5/6"
"SALE8105","CUST4868","PROD1739","1","2024/10/20"
"SALE8105","CUST5103","PROD1765","5","2024/3/3"
"SALE8105","CUST4961","PROD1731","1","2024/8/28"
"SALE8105","CUST5138","PROD1767","3","2024/11/30"
"SALE8105","CUST4809","PROD1728","4","2024/9/25"
"SALE8105","CUST5139","PROD1747","2","2024/9/24"
"SALE8105","CUST4949","PROD1768","3","2024/2/27"
"SALE8105","CUST4959","PROD1732","1","2024/7/2"
"SALE8105","CUST4880","PROD1735","3","2024/1/18"
"SALE8105","CUST5121","PROD1742","1","2024/7/26"
"SALE8105","CUST4924","PROD1731","2","2024/7/5"
"SALE8105","CUST4773","PROD1756","5","2024/5/29"
"SALE8105","CUST4722","PROD1750","1","2024/10/14"
"SALE8105","CUST5131","PROD1731","2","2024/1/2"
"SALE8105","CUST4814","PROD1726","4","2024/8/25"
"SALE8105","CUST4837","PROD1734","4","2024/10/30"
"SALE8105","CUST5174","PROD1736","1","2024/6/14"
"SALE8105","CUST4977","PROD1754","2","2024/2/11"
"SALE8105","CUST4735","PROD1744","2","2024/3/4"
"SALE8105","CUST5055","PROD1752","2","2024/4/20"
"SALE8105","CUST5088","PROD1727","4","2024/6/20"
"SALE8105","CUST4886","PROD1753","2","2024/12/16"
"SALE8105","CUST5109","PROD1736","5","2024/2/23"
"SALE8105","CUST4736","PROD1749","5","2024/6/14"
"SALE8105","CUST4751","PROD1766","2","2024/9/4"
"SALE8105","CUST5129","PROD1756","1","2024/4/13"
"SALE8105","CUST4808","PROD1733","3","2024/5/9"
"SALE8105","CUST4722","PROD1759","1","2024/4/12"
"SALE8105","CUST4897","PROD1752","4","2024/6/21"
"SALE8105","CUST4864","PROD1752","4","2024/4/20"
"SALE8105","CUST5044","PROD1725","3","2024/8/22"
"SALE8105","CUST4727","PROD1759","1","2024/4/29"
"SALE8105","CUST5044","PROD1725","2","2024/6/27"
"SALE8105","CUST4737","PROD1726","4","2024/10/28"
"SALE8105","CUST4838","PROD1758","3","2024/11/14"
"SALE8105","CUST4683","PROD1748","5","2024/10/22"
"SALE8105","CUST4772","PROD1762","3","2024/1/26"
"SALE8105","CUST5022","PROD1756","5","2024/6/8"
"SALE8105","CUST5004","PROD1729","2","2024/4/20"
"SALE8105","CUST5143","PROD1738","5","2024/1/14"
"SALE8105","CUST5025","PROD1754","4","2024/5/11"
"SALE8105","CUST4824","PROD1756","2","2024/10/29"
"SALE8105","CUST4871","PROD1728","3","2024/4/19"
"SALE8105","CUST5115","PROD1745","5","2024/11/1"
"SALE8105","CUST4941","PROD1726","2","2024/5/4"
"SALE8105","CUST4991","PROD1753","5","2024/8/3"
"SALE8105","CUST4817","PROD1763","5","2024/1/14"
"SALE8105","CUST4795","PROD1761","5","2024/2/16"
"SALE8105","CUST4956","PROD1745","3","2024/7/29"
"SALE8105","CUST4912","PROD1754","4","2024/11/21"
"SALE8105","CUST4843","PROD1732","2","2024/3/26"
"SALE8105","CUST4909","PROD1746","1","2024/7/10"
"SALE8105","CUST5003","PROD1764","2","2024/8/12"
"SALE8105","CUST4682","PROD1747","5","2024/3/24"
"SALE8105","CUST4735","PROD1739","5","2024/3/22"
"SALE8105","CUST5168","PROD1762","1","2024/5/17"
"SALE8105","CUST4894","PROD1763","2","2024/6/6"
"SALE8105","CUST5042","PROD1736","4","2024/7/22"
"SALE8105","CUST5142","PROD1729","3","2024/8/3"
"SALE8105","CUST5073","PROD1735","2","2024/10/10"
"SALE8105","CUST4698","PROD1759","3","2024/11/3"
"SALE8105","CUST4697","PROD1727","4","2024/1/17"
"SALE8105","CUST5077","PROD1743","4","2024/4/5"
"SALE8105","CUST5098","PROD1752","5","2024/11/20"
"SALE8105","CUST5095","PROD1743","1","2024/9/23"
"SALE8105","CUST5131","PROD1731","2","2024/12/30"
"SALE8105","CUST4774","PROD1752","2","2024/10/2"
"SALE8105","CUST5067","PROD1741","5","2024/10/26"
"SALE8105","CUST4794","PROD1735","3","2024/2/9"
"SALE8105","CUST5166","PROD1750","4","2024/4/19"
"SALE8105","CUST4981","PROD1746","5","2024/12/2"
"SALE8105","CUST4889","PROD1757","1","2024/4/20"
"SALE8105","CUST4777","PROD1726","4","2024/5/5"
"SALE8105","CUST4688","PROD1725","4","2024/6/23"
"SALE8105","CUST5111","PROD1748","2","2024/4/16"
"SALE8105","CUST5092","PROD1745","3","2024/7/24"
"SALE8105","CUST5046","PROD1755","4","2024/6/9"
"SALE8105","CUST5073","PROD1743","4","2024/5/28"
"SALE8105","CUST4854","PROD1751","3","2024/2/23"
"SALE8105","CUST4989","PROD1729","5","2024/1/5"
"SALE8105","CUST4957","PROD1728","1","2024/6/30"
"SALE8105","CUST4987","PROD1769","4","2024/9/10"
"SALE8105","CUST5017","PROD1727","3","2024/9/5"
"SALE8105","CUST5152","PROD1733","1","2024/5/26"
"SALE8105","CUST5045","PROD1743","2","2024/2/15"
"SALE8105","CUST4683","PROD1730","3","2024/2/16"
"SALE8105","CUST5010","PROD1747","5","2024/10/16"
"SALE8105","CUST4763","PROD1728","4","2024/7/25"
"SALE8105","CUST5097","PROD1739","4","2024/8/29"
"SALE8105","CUST4956","PROD1732","1","2024/12/1"
"SALE8105","CUST5061","PROD1757","5","2024/8/30"
"SALE8105","CUST4767","PROD1754","2","2024/2/23"
"SALE8105","CUST4836","PROD1767","3","2024/2/12"
"SALE8105","CUST4705","PROD1757","4","2024/9/28"
"SALE8105","CUST4739","PROD1759","1","2024/1/10"
"SALE8105","CUST5090","PROD1741","3","2024/12/2"
"SALE8105","CUST4903","PROD1730","1","2024/11/8"
"SALE8105","CUST5097","PROD1739","2","2024/11/13"
"SALE8105","CUST4796","PROD1743","1","2024/12/13"
"SALE8105","CUST4765","PROD1762","3","2024/6/9"
"SALE8105","CUST4722","PROD1725","1","2024/7/2"
"SALE8105","CUST4838","PROD1753","3","2024/6/20"
"SALE8105","CUST5054","PROD1748","3","2024/12/7"
"SALE8105","CUST5099","PROD1750","4","2024/5/19"
"SALE8105","CUST4965","PROD1732","5","2024/7/27"
"SALE8105","CUST5066","PROD1737","5","2024/5/13"
"SALE8105","CUST5163","PROD1743","5","2024/8/13"
"SALE8105","CUST4686","PROD1753","5","2024/5/13"
"SALE8105","CUST5075","PROD1746","4","2024/5/14"
"SALE8105","CUST5085","PROD1740","1","2024/9/30"
"SALE8105","CUST5067","PROD1766","1","2024/12/5"
"SALE8105","CUST4885","PROD1740","5","2024/7/9"
"SALE8105","CUST5139","PROD1732","2","2024/4/10"
"SALE8105","CUST4698","PROD1749","4","2024/10/1"
"SALE8105","CUST4693","PROD1759","5","2024/12/11"
"SALE8105","CUST5122","PROD1764","5","2024/9/30"
"SALE8105","CUST4833","PROD1728","1","2024/7/13"
"SALE8105","CUST5032","PROD1754","2","2024/6/6"
"SALE8105","CUST5167","PROD1734","5","2024/3/2"
"SALE8105","CUST5009","PROD1745","1","2024/1/26"
"SALE8105","CUST4920","PROD1765","4","2024/8/28"
"SALE8105","CUST4791","PROD1750","3","2024/6/27"
"SALE8105","CUST5108","PROD1729","2","2024/7/24"
"SALE8105","CUST4994","PROD1746","5","2024/5/25"
"SALE8105","CUST4703","PROD1749","2","2024/11/27"
"SALE8105","CUST5088","PROD1767","3","2024/11/5"
"SALE8105","CUST5159","PROD1740","3","2024/10/16"
"SALE8105","CUST5175","PROD1769","4","2024/5/21"
"SALE8105","CUST5085","PROD1748","1","2024/12/28"
"SALE8105","CUST4742","PROD1736","4","2024/9/7"
"SALE8105","CUST4785","PROD1734","1","2024/11/10"
"SALE8105","CUST5009","PROD1762","5","2024/6/8"
"SALE8105","CUST4913","PROD1750","3","2024/8/21"
"SALE8105","CUST4755","PROD1763","3","2024/2/6"
"SALE8105","CUST5094","PROD1767","5","2024/9/27"
"SALE8105","CUST5116","PROD1733","5","2024/3/22"
"SALE8105","CUST4880","PROD1746","4","2024/10/17"
"SALE8105","CUST4749","PROD1727","1","2024/9/2"
"SALE8105","CUST4899","PROD1765","1","2024/4/26"
"SALE8105","CUST5060","PROD1757","4","2024/6/6"
"SALE8105","CUST5041","PROD1744","5","2024/2/21"
"SALE8105","CUST4952","PROD1734","1","2024/12/24"
"SALE8105","CUST5071","PROD1744","2","2024/3/27"
"SALE8105","CUST5122","PROD1741","1","2024/9/13"
"SALE8105","CUST4699","PROD1744","1","2024/2/2"
"SALE8105","CUST4800","PROD1747","3","2024/11/7"
"SALE8105","CUST4928","PROD1742","5","2024/5/10"
"SALE8105","CUST4946","PROD1743","1","2024/12/16"
"SALE8105","CUST4997","PROD1763","1","2024/9/15"
"SALE8105","CUST5018","PROD1727","3","2024/3/15"
"SALE8105","CUST4752","PROD1766","1","2024/11/17"
"SALE8105","CUST4803","PROD1767","1","2024/1/28"
"SALE8105","CUST4887","PROD1727","3","2024/4/9"
"SALE8105","CUST5104","PROD1746","5","2024/3/8"
"SALE8105","CUST4752","PROD1730","3","2024/5/24"
"SALE8105","CUST4733","PROD1762","3","2024/5/24"
"SALE8105","CUST4770","PROD1728","1","2024/10/20"
"SALE8105","CUST4762","PROD1751","2","2024/8/17"
"SALE8105","CUST4700","PROD1755","3","2024/12/26"
"SALE8105","CUST4929","PROD1744","1","2024/2/12"
"SALE8105","CUST4881","PROD1751","3","2024/8/29"
"SALE8105","CUST5043","PROD1729","5","2024/11/26"
"SALE8105","CUST4740","PROD1755","3","2024/3/14"
"SALE8105","CUST4787","PROD1725","4","2024/7/2"
"SALE8105","CUST4803","PROD1759","1","2024/9/1"
"SALE8105","CUST4848","PROD1732","2","2024/6/14"
"SALE8105","CUST4745","PROD1749","1","2024/6/28"
"SALE8105","CUST5119","PROD1743","3","2024/11/27"
"SALE8105","CUST4744","PROD1731","2","2024/2/13"
"SALE8105","CUST4790","PROD1753","4","2024/3/8"
"SALE8105","CUST4848","PROD1752","4","2024/11/25"
